text,x,y
"There will be no point in anyone being tested for the #coronavirus #COVID2019 if Americans:

- Have to pay absurd prices to be tested insured or not.
- No government intervention to grant paid leave, free testing and coverage, guarantee job security.

Live your life, fuck em all.",11.6411705,2.7913978
"@jelani9 Its called the COVID 19: the 19 pounds you lose b/c you didnt stock up, or gain b/c you stocked up on trash food.",9.227,0.39050862
"Are you worried about #food and the #coronavirus Stock up on items like @CrispyGreen Healthy, freeze-dried, no added sugar &amp; #foodallergy friendly ?#food #fruit https://t.co/b9fRwI3pSW",8.780253,0.23913491
"5 stages of COVID-19

denial - it's just a bad flu
anger - why is everyone buying all the toilet paper?
bargaining - if i start doing emergen-c shots now i won't get it
depression - OMG we're all going to die
acceptance - i'll stock up on TP/food/theraflu and get this over with",9.796008,-1.1119134
"In pics | Shoppers around the world are heading to grocery stores to stock up on food and basics as fear over the spread of #coronavirus grows

https://t.co/aZ9jvpjvHd",9.907016,-0.16509633
"#coronavirus intel
Just talked to a friend who owns multiple fast food franchises and he said likely will have to shut down next week to protect his employees. So stock up on canned goods and food because ur local delis, restaurants fast food franchises may not be open in a week.",9.533887,0.6175888
"I went to Sainsburys this afternoon and saw many empty shelves. I understand people are acting to the Covid-19 pandemic &amp; stocking up, but I feel terribly sorry/? for the elders who dont/are not able to do online shopping &amp;
are struggling to get the essential daily supplies.",10.762683,-0.8286411
"Im not discounting the danger for some while attending a sporting event, but tell me why its ok for me to continue going to work at a grocery store where thousands of customers come and go on a daily basis carrying an unknown amount of sicknesses or the #coronavirus https://t.co/zNhWEM7K6p",12.735956,0.9691148
"@IAmPhilKessel @theJagmeetSingh YOU willing to go into a grocery store or pharmacy w. #coronavirus stricken employees who can't afford to take sick leave w/o pay? Maybe you'll appreciate cost of inaction when you, or your elderly parents need ICU care, bu",9.246726,3.089871
"COVID-19 will accelerate the move to remote work, remote shopping, online interaction and the ongoing change in how we socialize, worship and communicate. This is not just an event - this will permanently shift how we leverage technology to do these things.  #disruption #tech https://t.co/KU9FSpzz9Q",13.165747,3.96739
online shopping is more sterile and safe? Think about the delivery vans and the staff #coronavirus #cornoravirusuk,13.627944,3.1785662
"if ur able to, PLEASE donate to food banks !! panic buying due to COVID-19 has meant that donations have fallen by 75%, and banks are low on essentials like milk and toiletries

food banks are already stretched too far under this government, especially when we shouldnt need them https://t.co/35wzpfM9YD",8.68645,1.7828587
"@QuickTake @GavinNewsom The low price of cruise ships is enticing. Here is the problem: you may not be able to come back in good health. 

#GrandPrincessCruise #CoronavirusOutbreak #Coronavirustruth  #COVID2019 #CoronaVirusUpdate 

https://t.co/VQ",11.980967,4.8438687
covid-19 rly about to hit my bank acct with all these groceries and online shopping imma be totally unable to avoid,13.122187,3.314916
"Wondering if I should stock up on food and home goods. ? what are yall doing? 
#coronavirus",8.77546,0.460238
"The clowns are playing games with #COVID2019 and peoples lives.

Large parts of the community are concerned for vunerable family &amp; friends. The clowns are monitoring consumer spending.",11.9012985,-0.20135659
@ElieTahari #samplesale is #postponed - expect other #sales to go #online or skip a #season as #coronavirus #pandemic grows #shopping #nyc https://t.co/bXxD4n8oI8,14.030948,2.6541514
"#Jamaica, sorry to burst your bubble but #Lysol cannot manage this strain of #coronavirus. The one on the Lysol tin is an older version of #coronavirus. #COVID19 was built to defeat #Lysol. Stop wasting money on #Lysol &amp; buy soap &amp; alcohol &amp; stock up on food &amp; medication.",12.657655,-0.1710968
"Oregon Cheese Festival officially postponed due to #coronavirus
Keep your fingers crossed for microbusinesses like ours. 
Wanna support us by shopping online?
We'll put a trial sized package and a sticker in with every order received through this weekend.
https://t.co/r5jB2VVfh3",9.714934,0.8164328
"Youd think its the GD Super Bowl in the grocery store right now??

#Covid_19",12.79855,-0.4377923
"Donnie touts  #CoronaTaxCuts becoz of low oil prices.. @LeoVaradkar watch out! Get tested, Donnie has #coronavirus ! #cnn #msnbc #foxnews #Covid_19 #COVID19",10.272019,4.111026
"https://t.co/a3md87Yyt3 The #Coronavirus discourse is dominated by medical/scientific voices, with their typical ignorance of societal welfare and public justification in decision-making. Unlike Corona, having no food will definitely kill you.",10.129793,1.0034187
Could I beg people w/ means to PLEASE take it easy on the hoarding during #CoronavirusPandemic #Covid_19 .  People who have less money can't stock up. Older ppl &amp; ppl w/ disabilities can't carry or store so much. Leave some food &amp; toilet paper for others.  Please.,9.469916,1.4616463
"Citizens empty #Madrid supermarket shelves amid #coronavirus fears
#Spain 
#Corona #COVID?19 #COVID19 #Covid_19 #Coronavirusspain #CoronavirusESP https://t.co/wvMvjJNcBG",12.258692,-1.4569769
"Those rich Pricks selling us water at gas prices, next, they sell us #sunshine, energy,  Next #air (Ioxygen) in portable clip on sacs. The rich always create crisis of fear for profit. Now World leaders, Hollywood &amp; Rich support by claiming they are contaminated #Covid_19",10.750553,4.212422
Are you actually gonna stock up with food and necessities #coronavirus,8.616132,0.35095263
Let me guess @SFBART is going to spike up prices to recover from their low profits due to #Covid_19,11.560388,4.0785456
"Now would be a good time for people to teach older family members and neighbours how to order their supermarket shopping online.

So many people have never done it, I havent. 

#Coronavirus #Corona #CoronvirusUK",13.101777,1.794948
"Hey, morons in Sri Lanka: Quit panic-buying perishables you absolute nit-witted fuck-nuggets. Nobody else is gonna have food and that loaf of bread is gonna be moldy AS FUCK by the end of the week. ALSO, IT'S MORE EFFICIENT TO GIVE SICK PEOPLE THE MASKS! Use. Brains. #Covid_19",10.838846,-0.34949002
"****IMPORTANT MESSAGE FOR YOU ALL RE: COVID-19 CORONAVIRUS. PLEASE READ****

?? I have seen a few posts online lately saying that people are slowing down their internet shopping because they may be worried about https://t.co/eEnsmMV3vE",13.280898,3.3533986
"@Rhett800cc So hard to decide??. As much as I want to hodl my 2 ccdcv4 token. Our place is declared to lock down due to covid-19. I will use this to buy some food to stock.
TXNID:093bd1db0c0d3a62af15883138a5f57d4cef35ae14e31e602b74489dd2524c7f

My b",9.167702,1.3232573
"Meanwhile at a grocery store in the Netherlands..

 #CoronavirusPandemic #pandemic #Covid_19 #coronavirus #corona https://t.co/6FBpeGSxov",12.487608,-0.77105284
"Supermarket in London this evening. No toilet papers, no pasta, no rice, no bread, no chicken and red meat. People are disgusting! #Covid_19 #london #uk https://t.co/OIYk4n20CN",11.592228,-0.8613261
I got people on Facebook currently selling toilet paper on bidding groups for outrages prices. This world is disgusting and selfish. #ashamed  #Covid_19,10.157303,-2.6605432
"there's a special place in hell for people hoarding alcohols, sanitizers, and surgical masks then reselling them online at exorbitant prices! malala pa kayo sa COVID-19! ?
#COVID2019",11.086442,5.2107887
"Milan , Queue to enter the supermarket . Due restrictive emergency measures they let 10 people in at a time, and keep at least a meter away . #Covid_19 #italystaystrong #coronavirus #covid19italy https://t.co/lJy0u2b0pf",12.823984,-2.0152972
"It is not clear when Coupang early morning grocery shopping service started again, but it seems that it was possible to order again since a few days ago. Maybe now people are buying groceries offline more than online. #Daegu #SouthKorea #coronavirus",13.491814,1.5313492
"@capshun CORONA EP OUT NOW ON NEVER SAY DIE RECORDS!
Track list:
1. China
2. COVID-19
3. Global
4. Travel Ban
5. Every Freaking Retail Store is Out of Water And Sanitizer",12.501009,-0.11172846
"If you feel the need to pick a fight, please head to your local #supermarket and cut in line.  #Covid_19 #coronavirus",12.38661,0.10639859
The Coronavirus virus has people buying up all the toilet paper and selling them at jacked up prices on places like Amazon too. Save some butt wipe for the rest of us. #Coronavirus #COVD19 #Covid_19  #CoronavirusPandemic,10.162305,-2.678409
"retail notes growth in demand for groceries, canned food and antiseptics. #WuhanVirus #COVD19 #COVID19 #COVID_19 #CoronavirusPandemic https://t.co/fuWE4YjhuO",11.659664,0.7469941
#Covid_19 stole Bernie's platform- it lowered oil and plane ticket prices as well as got people some days off.,10.371066,3.5930393
"I have PTSD from surviving Hurricane Katrina.
Seeing ""panic shopping"" and depleted stores causes some intense flashbacks for me, it's scary.
I remember how hard it was to get food or water in the aftermath.
Please be smart and safe, everyone...
#Covid_19",11.47199,0.18658645
"@Bryan700 @OfficerBandit @RavagerMog Imagine your life if the supply chain from manufacturer??warehouse??retail store is disrupted because of lockdowns in cities, counties, states, or nations because of #Covid_19 Especially is your stock of food includes ",14.099532,1.9593576
Dont let be lumped in with Toliet paper users folks $ADGS $CSPS $INO these prices arent going to last forever ???? #SocialDistancing #ThursdayThoughts #ThankfulThursday #Covid_19 #blockchain #CoronavirusPandemic #CancelEverythingNow #CoronaVirusUpdate #CoronaOutbreak #Scam https://t.co/5eVT3hCjud,11.408465,4.1110015
"Just a thought, but when your in the supermarket, panic buying, maybe put a few extra items in the Food Bank bit. After all, these people will need the items more than ever ?
Seriously, noodles are 14p, cereal is 60p. It's hardly going to break the bank.
#Coronavirus #BeKind https://t.co/hhdNKPgPVv",10.33246,-0.6416378
Scenes outside my local supermarket as the country goes into lockdown from 6pm today. Don't be a silly twat and bulk buy stuff. There's plenty for everyone and consider more vulnerable people and people who have not been paid yet. #CoronavirusPandemic #lockdown #Covid_19 https://t.co/gsSUHr8GAE,12.180019,-0.7328037
Local shop cutting the price mark off the labels so they can put the prices up. Taking advantage of a bad situation #CoronavirusPandemic  #Covid_19 #coronavirusuk #coronavirus https://t.co/8gL1iHcXdO,11.537624,4.2859497
"i would fight everyone in the supermarket 

for the last roll of toilet paper

just for you ?

#Covid_19",10.118337,-2.3200624
"Call. Demand. Amplify:
-Free #coronavirus testing 
-Paid emergency leave for workers
-Enhanced unemployment insurance
-Strengthened food security initiatives
-Clear protections for frontline workers
-Increased federal funds for Medicaid
https://t.co/FrLdJIcorO",9.2387295,3.1736908
"This #coronavirus #panickbuyinguk is bloody ridiculous, I cant get painkillers for knee pain Im suffering, the foods I buy for my #autistic child who has food issues are out of stock, how do I tell him he cant have that without causing meltdown You people are pricks!!",9.224246,0.09921207
"The fact that I probably will not have my work close or cancel over COVID-19 is kinda stupid.. I swear to god if I get this CUZ OF WORK, I am fucking suing.",12.732975,2.4886763
"Prepare yourself for when the #Covid_19 panic is ovee and everything has settled.
Do no stock up on toilet paper.
Stock up on Bitcoin and stocks. 
Sell back at inflated prices later on.",10.223036,1.8012627
"Corona virus got people going nuts at the grocery store...out of toilet paper? Out of batteries? Out of water? They must not know hood rules apply cuz first thing in the morning I'm taking all of these items from work and bringing them home ???
#HoodRules #Covid_19",12.973215,0.15921403
"? New Podcast! ""The Marc Patrone Show - March 12, 2020 - Oil Prices Hit Canada's Economy, Ontario's Budget, Covid-19 &amp; Falling Stock Market"" on @Spreaker #brampton #caledon #canadianeconomy #covid_19 #mississauga #oilpriceshitcanadaeconomy https://t.co/AYaQZ8xhUs",10.357786,4.364588
"@morethanmySLE @mcspocky @JoeBiden To maximize #ElderPurge of the infirmed,elderly population across America, Creepy Joe Biden's #NWO Zionist Puppet Masters Want
No Universal Health Care
Keep Drug Prices 1,000x those in Canada
Cut Social Security
",10.567441,2.9278407
"LOOK: Shoppers wearing face masks stock up on food &amp; disinfectants, wait in line to pay at a supermarket in Quezon City as #COVID19 cases rise in the country | via @biancadava https://t.co/FZyqlcPp82",11.041988,5.362924
"Stock up on Food &amp; Water asap before the forced quarantines for the deadly CoronaVirus.
https://t.co/WogXP8sOoE
covid-19 covid19 stocks bonds silver gold slv gld intern nurse rn medstudent paramedic trucker patriot taxi prepper veteran hunter biker surfer bartender e3 eos bch xrp https://t.co/HRh9n4VIcv",9.044956,0.39984986
Best part about working in a restaurant right now is having access to literally cases of TP and sanitizers. Fuck all that grocery store hoarding shit. #ThursdayMotivation #Covid_19,13.33578,0.6684842
"Wala, nakita ko lang :)

Republic Act 7394 - THE CONSUMER ACT OF THE PHILIPPINES 
TITLE III.  PROTECTION AGAINST DECEPTIVE, UNFAIR ANDUNCONSCIONABLE SALES ACTS OR PRACTICES

#Covid_19  #CoronavirusPandemic https://t.co/kkD33w5ocO",11.486873,0.36279708
"We are just  only 3 months into #Covid_19
* EU on lockdown
* America suspending all flight from EU 
* All sporting events postponed
*Bitcoin crashed
*Oil crashed 
*Stock market crashed
* Food &amp; medicine running out
*No president or celebrity is safe. 
  #CoronavirusPandemic",10.530634,3.1315873
"NO #toiletpaper #handsanitizer #disinfectant wipes  at #HomeDepot or #Walmart !?Got some yesterday from the grocery store but cause ppl R going nuts &amp; #stockpiling there's not enough 4the rest of us ""Normals""? #CoronavirusPandemic #CoronaOutbreak #Covid_19",10.894061,-2.6209314
"#CoronavirusPandemic #Covid_19 #handsanitizer 
Their was a post about hand sanitizer that was placed about us that has false prices. We have never sold any Purells at $5.00 oz. We have over 200 happy local customers that have seen our prices.Sorry for any confusion. All out stock https://t.co/lilP3NZunp",11.342424,-3.3464906
"Athens Stock Exchange opening: Nosedive 

Equity prices were significantly dropping on the #Athens Stock Exchange on Thursday. The basic share price index was down 9.07 percent

https://t.co/dbtDv2BmGq

#Greece #COVID?19 #Covid_19 #coronavirus",10.607842,4.0698557
"BJP MP Subramanian Swamy has given Zero Hour notice in Rajya Sabha over the ""impact of high aviation fuel prices and #coronavirus on the domestic air services.""",10.317795,2.8120015
"Been seeing a lot of Tr*mp supporters posting misleading information about COVID-19, downplaying the severity, misrepresentation of the # of cases, etc. 
Thats fine. Carry on as you were...licking retail store door handles and such. We dont need yall at the polls in November. https://t.co/0V48Kt4vQK",11.457171,1.0998567
"Yesterday, I held a press call to discuss legal issues related to coronavirus (#COVID2019), including consumer protection, fraud, misrepresentation and patient privacy laws. 

Listen to a portion of the call here: https://t.co/aS4xjXXr3K",11.6900215,2.7313585
"Coronavirus scare: In Kashmir, people say bye bye to Chinese food

In Sgr restaurants, guests demand traditional wazwan instead of Manchurian, Chowmin, fried rice etc

KNO

#Kashmir #Coronavirus",9.850823,1.9016553
"Services that will be in on high-demand in this COVID-19 season;
- Netflix and/or other on-demand video streaming ser
- High usage of internet/mobile data. 
- Food delivery service/online shopping
- Online training courses
- Online video streaming and games 

#StaySafePH",13.210361,4.1622515
"Please do not panic. 

There will be no food&amp;supply scarcity but there will be a logistical clusterfuck if everyone panicks and raids supermarket shelves like a meteor just hit the earth.

#Covid_19",10.630451,0.44266856
"A friend of mine just got chewed out by her mgr for asking about a coworker. She is showing all signs for #Covid_19 and was just at an international convention last week but the mgrs response? Dont spread rumors. 

My friend is 8 months pregnant and this is at a grocery store",12.209556,1.9790187
Its so weird being in a state where #Covid_19 hasnt hit yet. Life has still felt pretty normal despite all the pics Ive seen online &amp; the coverage. Today felt like the first day where ppl started acting differently. Lotta ppl at the grocery store. Feels foreboding.,11.973593,0.4203662
"If there were ZERO fans at the game last night, Rudy Gobert still could've spread the #coronavirus to a shitload of people, this isn't working, unless its a pharmacy, grocery store, gas station or medical facility, SHUT IT DOWN.",12.041368,0.407083
"Hopefully with this #Coronavirus outbreak, it'll push businesses to offer online shopping *cough* car dealerships and small restaurants *cough*",13.556352,3.675432
"La coda allEsselunga di via Fauché, a #Milano. Adesso https://t.co/IcdEp0douh",12.637245,-1.8550783
"Is it gay to use hand sanitizer to prevent coronavirus? 

Pastor says only sissies &amp; pansies wash their hands to prevent #coronavirus

According to the conservative Christian pastor, Christians who use hand sanitizer have ""fake faith"" and ""no balls.""

https://t.co/ZLkI8H52La",11.514332,-3.0022078
Egyptian retailers now touting online shopping ? in response to #Coronavirus https://t.co/P3ZfjJJyIL,14.007625,3.416716
"Ugh. Nothing like people taking things out of context and then tweeting angrily about it. ??? 
*wash your hands 
*check in with the more vulnerable people around you, do they have food, medications?
*dont hoard, dont panic. 
#Covid_19 #WashYourHands https://t.co/OAI3d7JMCT",11.41553,0.35493138
"*Rap Beat*

Shes the Covid 19
Self Isolation Queen
More toilet paper in her hands than I have ever seen,
This supermarket scene
Perhaps a tad extreme
She Turns and whispers darkly that 

Its For The Quarantine 

-Mary in  the Tesco Queue Volume 1

As you were
#Covid_19",12.83135,-1.0161042
We have a Whatsapp group in my apartment building. Its currently being used to track shipment dates and times of toilet paper to our local supermarket. Because 2020. #Covid_19 #Sydney,11.596602,-0.31975928
"@kevinmornings @thekevinryder @JensenKarp @alliemackay , I get the #coronavirus is a big deal, but why stock up on TP? I dont get it?? Stock up on water and food and meds. TP should be on the bottom of the list. ?????",8.723153,-0.13182114
"All you crazies out there panic buying, please dont forget about your pets food. #Covid_19",8.394241,-0.55340654
? People with no disposable income cannot afford to panic-stock 14 days worth of food and goods. Please consider a no-contact drop off of non-perishables to your local food pantry or donate some money to @FeedingAmerica. #coronavirus #COVID19,9.591512,0.9630567
Consumers in the U.S. have been slow to embrace online grocery shopping until now. But that mentality is starting to change in the era of #coronavirus. @SPGMarketIntel's @KatieArcieri reports: https://t.co/bWSBXnRqFc https://t.co/ucV82rKRbt,13.986192,3.2484856
"All Americans should be concerned w/ stock markets. 
LIQUIDITY &amp; CREDIT. 
Lack of liquidity can cause a credit crisis &amp; everything will freeze. 
-No medicine 
-No food 
-No supplies 
-Empty stores. 

#CoronaVirusUpdate #coronavirus 
@realDonaldTrump @SpeakerPelosi",10.408875,3.113016
"CDC urges elderly to stock up on food, stay home amid #coronavirus fears  https://t.co/yi0YqCABQP",12.366793,1.7356361
"who can't afford to stock up and elderly people are now stuck while you have 7 packets of toilet roll, 50 soaps and food rotting in the fridge. Apparently there's been war in some shops in Dublin, people making off with entire shelves and cans of beans thrown. Cop on. #Covid_19",11.426917,-0.9194386
"Smartphones are the main devices for online shopping during peaks - seen at @DigitalCityFest today. Thanks @markbodoano!?? 

I reckon #retailers with mobile-responsive websites are likely to benefit the most from this #coronavirus #lockdown

Thoughts??

#unifiedcommerce #DCF2020 https://t.co/1VnwBtvUQE",13.882164,3.6066198
Grocery store was total insanity. The stores are rationing toilet paper. Everybody was buying that &amp; soap. Did people not wash their hands or wipe their butts before this?? Oh &amp; don't get me started on old/fat people on those motorized scooters... #coronavirus #wereallgonnadie,10.1558075,-2.2448163
"Informoval jsem zástupce vech obchodních ?et?zc? o aktuálních opat?eních vlády. ?et?zce jsou zásobovány na 95 %, take není d?vod panika?it. Zásoby potravin fakt nedojdou. Není opravdu d?vod dnes obsadit a vykoupit supermarkety.",12.434902,-1.4764878
State of the suburban grocery store during the time of #Covid_19: Thanksgiving + Super Bowl-level business. Not a single shopping cart available 1/ https://t.co/4kL1oFom14,12.931894,0.40616062
"Americans Stock Up On Food as COVID-19 Concerns Rise. They are stocking up their pantries, as they prepare for a large-scale epidemic. According to figures from Neilsen published this week, sales of medical supplies and non-perishable food have increased.. https://t.co/OeXMucIn1Y",8.898787,0.9004475
"For those complaining about schools not being closed when tomorrow you use the tube, bus, train, go to a supermarket, pub etc you could quite easily get #Covid_19 just by going about your every day life.",11.934807,1.274347
Please check in on any elderly neighbours (preferably by phone). They will most probably have seen or heard the news about #coronavirus &amp; may be too scared to go out &amp; not have access to online shopping. Make sure they have supplies. #BeKind,12.570757,1.8756609
Just got a message a few hours ago that my school is closing down for the next month and the classes will be online. Everyone's shopping cart is packed to the brim. This is actually getting serious. #Covid_19 https://t.co/eCkXMM9pxO,11.90574,1.8520416
"@DavieC726 @brianstelter Thank God SOMEONE is ""worried about the financials"", Dave. 

""The financials"" pay people's bills. Put food on the table. 

Many people rely on the stock market for their retirement income. 

And yes: #coronavirus IS a ",10.31838,3.1023333
"Real question, should I stock up on things I already have (dog food, cat food, litter, tampons, etc.)? How insane is this #coronavirus thing going to get? Im not worried about the virus, Im worried about being told to stay put with no supplies...",8.522846,0.3563975
"Also, dont buy whatever they are selling because it will give them an ego boost. Stop making them feel like you are patronizing their deeds, that its okay to sell necessities in higher prices because we will buy it anyway. #COVID2019",11.686085,3.9207041
"Seeing resellers sell masks, alcohols and other necessities in prices which are 5-15x more expensive compared to SRPs makes me wonder how can people be so heartless, insensitive, and opportunistic in these times of crisis. #COVID2019",11.153041,5.033262
People in masks queuing outside a supermarket in Rome. Glad to see people are cautious and taking measures #italy #CoronavirusPandemic #Covid_19 #SocialDistancing https://t.co/4XSeeSyv4s,12.77869,-1.9986047
"Fuel at the lowest price in years however utility bills and fuel prices remain the same. 

Someones making some serious cash out of this global crises. #Covid_19 #COVID19 #CoronavirusPandemic",10.44896,4.275441
"When freaking out and buying all the supplies it's important to remember the facts, and that you can buy all the regular soap too!

#CoronavirusPandemic
#Covid_19

https://t.co/uGwMqBtGBj",10.956592,-2.9475398
Experts saying stock up two weeks worth of food and supplies Half of people live paycheck to paycheck How are they suppose to do that with no money 1 5 trillion handout to big banks but nothing for the struggling They didn t ask But how do we pay for it,9.095038,1.5293357
"Shelves at my local grocery store are bare or ransacked. But it is nice to see everyone being friendly. Letting other people in front of them in line, helping them find certain items and even making some toilet paper jokes. #Covid_19 #remaincalmandkind",11.668127,-1.208665
"I'm going to say this right now!
What is wrong with people over this #Covid_19 
When people are fighting over shit paper or Food.
Is sick to me!  I go to the store and i can't shop for anything! 
Because panic feared idiot fools think world is coming to the end!",11.057045,0.019771812
"Went to the grocery store over lunch (just to pickup puppy food) and WOW!

Thursday afternoon and the place is rammed. 
1/3
#Covid_19 #CoronavirusPandemic https://t.co/0RhlgZbAXH",13.068231,0.14966956
"DONT BUY THINGS IN BULK

The stores won't run out of food and you can still make trips to the grocery store when needed. You are just hurting everyone by doing it.

These are precautions to control the virus early. We are still at an early stage in IRE. Do not panic.

#Covid_19",9.835821,0.9038885
"Government advice - no indoor gatherings more than 100.
Every supermarket right now... #Covid_19 #COVID2019IRELAND https://t.co/ppTWkZQ3L8",12.459269,0.83299965
"#coronavirus scare: In Kashmir, people say bye bye to Chinese food

In #Srinagar restaurants, guests demand traditional wazwan instead of Manchurian, Chowmin, fried rice etc
https://t.co/KH6qqFV8RK
#Corona 
#COVID19 
#CoronaVirusUpdates",9.829441,2.0098076
We always use recycled toilet tissue. Luckily for us this was all that was left in our local supermarket. Were not stockpiling theres no need. #Covid_19 #CoronavirusPandemic #toiletpaper #stoppanicbuying #Recycle #minimiseourhumanfootprint #mohf https://t.co/3f8pC8wwp1,9.983179,-2.3676972
We should stock up on food in case cities we live in shutdown supermarkets because of this damn #Coronavirus ? ehhh,9.70711,0.75518125
My husband just went to the store to stock up just in case. We are gonna gain 10 lbs from all eating all this junk food and I'm looking forward to it. #coronavirus #CoronavirusPandemic,8.619891,0.3343636
"Just stood in line at the supermarket, let's see how long this takes.
#coronavirus #covid19 #covid_19",12.578303,0.16049814
Just want to take time and say prepare for covid-19 stock up on food and cleaning supplies and stay safe. Hopefully we get a cure ASAP,10.853182,1.4717551
"This is not a joke, next week in Croatia all restaurants, cofee shops, and shopping citys are going to be closed, even schools are going to be online, i hope that everyone will be safe #Covid_19 #CoronavirusPandemic by mary",12.783074,-1.766168
"Airlines: Plane ticket prices are dropping because of the coronavirus. 

My cheap ass making bookings coz if I die I better die in Paris
#CoronavirusPandemic #Covid_19",12.155477,5.0458364
"Oh the irony of being in a crowded place to stock up on food and supplies so you can stay home to avoid crowds of people.

Kroger #Covid_19 #TrumptheWorstPresidentEVER",12.644641,0.3651537
There's some amount of clowns aroujnd the place when a supermarket chain had to put this out ? #Covid_19 #CoronaVirusUpdate #CoronaOutbreak #CoronavirusPandemic #Coronavirusireland #COVID19 #COVID19ireland https://t.co/b2uy19xeVX,12.209078,-0.43080375
"After the had reported of COVID-19 infection in Turkey??, hand disinfectantss prices increased FOUR THOUSAND PERCENT. And supermarketss pasta and legumes or something stocks are over in metropoles.
#pandemia #BREAKING #Covid_19 #coronaturkiye #coronavirus #COVD19 #COVID19 https://t.co/jue7v1xqBR",8.865031,0.93418115
"#Oil prices will keep falling until Russia or Saudi Arabia hit pain point.
#bakarainvest 
#Covid_19
https://t.co/fYGry4dFV1",10.172721,4.24766
"The world has shifted left, right and centre and yet the Pakistani brands continue to skyrocket their BS prices. Are they delusional?! ????? #Covid_19",11.198262,4.829553
"The pasta shelves in my local supermarket. Pasta with a bog roll sauce anyone? 
#Covid_19 #coronavirus #panicbuying https://t.co/ph9Mdt4RLA",11.374878,-1.6641393
"Older Lady at the Grocery Store was telling me how wonderful @realDonaldTrump is, and we should all listen to him because he is such a nice man.  I told her she was being Duped &amp; to be Safe #Covid_19",10.809968,2.435793
Why is toilet paper so important for #coronavirus?? If I'm stuck at home I'm going to stock up on food so I can fuckin eat!,9.586464,-2.1800394
Hey there @MattHancock @BorisJohnson my son has it so we have to self isolate. No online shopping delivery dates for 7 days. Am sure you said this wouldnt happen on @BBCBreakfast ????? advice please. Do we starve or do we spread it ?????????? #coronavirus,11.957504,1.2733113
"The basics of social distancing:
Keep two metres away from other people. Unless you're in the supermarket, in which case, pile on! Have you all lost your minds? Stoppit! #COVID19",11.739034,1.1154346
"MODERN SHIPPING CONTAINER STALLS AT DISCOUNTED PRICES. Both 40ft with5or6stalls&amp;20ft with 3 stalls. Best competitive market rates
? +254741299181 
?:Kelvin@bertriconcontainers.com jkia #UhuruKenyatta Ksh 500 #PassarisAbortionKills baringo embu Kenya airways #Covid_19 #PressPass https://t.co/qNi6tChS62",12.11989,4.235866
"Just saw this on Amazon: SHIELD AGAINST CORONA-VIRUS: THE BEST GUIDE EVER by RAMOND MOROE https://t.co/cKw2ce8nVe via @amazon
#Corona
#CoronaVirus
#Eureka_Online_Shopping",11.645865,2.5086129
Serious ? Best way to disinfect produce and other items brought home from grocery store. Watched people pick up and replace fruit yesterday like it was NBD!? Is running water over them sufficient!? Tips welcome!! ?? #Covid_19 #AskABC2020 @ChrisEgan5,11.220323,-2.420218
"Worried about coronavirus? You want to stock your pantry? Check out this guide about healthy #non_perishable_food. 
#CoronavirusPandemic #Covid_19 #non_perishable_foods_list #survival_food
#non_perishables #non_expiring_food #emergency_food

https://t.co/sYyMvvCgdy https://t.co/WYxSFotKAp",8.692028,0.21681212
Americans Stock Up On Food as COVID-19 Concerns Rise https://t.co/FWLmJPLAin #COVID19Stockpiling https://t.co/5ZnZa5lXT6,9.023165,0.8432936
"""Its really working out. And a lot of good things are going to happen. The consumer is ready, and the consumer is so powerful in our country with what weve done with tax cuts and regulation cuts and all of those things."" #COVID19 #Covid_19 #StableGenius  https://t.co/tCapWlZZPP",10.85655,3.2255
"2/3 There is no doubt that consumer behavior is different right now with heavy impacts on industries such as events, travel and hospitality. However, online touchpoints for giants like Amazon are already seeing a spike in reach alongside brands like @Clorox or @Netflix. #Covid_19",13.964135,3.8754258
1/3 How are you encouraging your clients and consumers to think past this current situation? How is your consumer journey changing? #Covid_19 #Corona,11.875492,3.372307
"https://t.co/7xXZMpasJu

Dell desktops just in.Hurry while stock lasts.The prices ??.Check them out in our page ??
#UhuruKenyatta 
Naivasha
#PassarisAbortionKills 
#Covid_19 
#IkoKaziKE",11.428904,4.519269
"Dunno if you e heard, but theres this thing going around called Covid-19? ???? I thought Id write my first world problems about it...
https://t.co/FCLDOez0h6",11.361082,0.9568824
"The local Giant grocery store shortly after the governor effectively shut down Montgomery County, PA. #Covid_19 #panicbuying https://t.co/E2f23F7UzB",12.403389,-0.34846878
When ur in line at the supermarket alongside someone who brought a sick and coughing child along for the ride. #CoronavirusPandemic #Covid_19 https://t.co/n1acvlGla3,13.7557535,-0.67551607
"The psychology of consumer panic buying in the midst of the Covid-19 outbreak. #Covid_19
https://t.co/n9HpX2um7F",10.831301,0.08184932
"#TrollingForGood 
Kudos &amp; GRATITUDE to consumer protection attorney, US Rep @katieporteroc (Katie Porter) of @HouseFloor for 
citing an existing US federal law requiring CDC pay for costs of diagnostic testing for anyone when needed

#coronavirus #COVID19 #Covid_19 coronavirus",11.727795,2.7160406
"Today was the most crowded I have ever seen the grocery store during #Covid_19. Maybe people heard the speech last night, and the fact we are waiting for @jaredkushner to gain knowledge on this before Trump proceeds.

I take it back, a zombie apocalypse looks better now.",11.707055,0.20202127
Genuinely don't understand the point of stockpiling toilet paper. That is literally the last thing I would stockpile. Worst case scenario you just use a towel. Food is what you should be concerned about. ????,9.5472975,-2.1920686
