text,x,y
"An #Apple retail employee who works at a location in Santa Monica, California has tested positive for COVID-19, Apple confirmed on Friday. https://t.co/uMw1d8Brhh https://t.co/KSdamvat6B",12.523778,2.528471
"Will online shopping become even more important to you, because of virus outbreaks like #Covid_19  #CoronavirusPandemic",13.550293,3.5969274
"Teachers, Loom is a great tool for recording and sharing videos with comments.

#teachers #education #Covid_19 

@useloom is there a way I can pay double per month while you're running these adjusted prices? Happy to if so.

https://t.co/gRUnBAboIO",13.223893,3.9158137
"Tweet circulated last night about an elderly couple sitting outside a grocery store, too fearful of CV to go in. It is different &amp; far more risky over about 65. Ask someone like that if they need a grocery run, or help with a grocery pickup account 
#CoronaVirus #news",12.443079,1.6951076
Weve had questions recently from customers concerned with shopping in public. Beach Automotive would like to remind its customers that we have the ability to complete an entire purchase transaction online WITH home delivery available. #CoronaVirus #Covid19 #WeAreHereToHelp,13.874981,3.1871886
"Another reminder that COVID-19 will hit indie bookstores, most of which have online shopping. And wonderful staff to help you pick something wonderful for those kids who may be staying home. Starting a Bay Area list in this thread. Please add more. Or start your own local list",13.284037,3.3193336
Check on elderly vulnerable neighbours  see if they need anything from the shop pharmacy  if they need a pet walking  if they are okay  if they have the ability access to order shopping online  show them they are not alone and people care about them ,12.50442,1.9705231
"Let the records show that in spite of #coronavirus fears, I still enjoy picking out beautiful shoes online and putting them into my shopping cart and then not buying them.

????????",13.48284,3.4259043
"At Big Rock Brewery our number one priority is the health, safety, and well-being of our employees and customers.   To contain the spread of COVID-19 we will temporarily suspend services in our #YYC taproom and retail store.  Thank you for your understanding. 1/2 https://t.co/qDQ8FXHKk1",13.903789,2.1566775
"If youre at the store stocking up, say thank you to the cashier and the staff. They are under appreciated to begin with, and are still working while we panic so we can get our food. They also will be the ones to feel the pain of closures. #BeKind #coronavirus #Covid_19",12.906207,0.81259674
"Covid-19 will lead people to buy more things online, leading to a rapid adoption to online shopping that will probably be permanent. Learning #digitalmarketing skills will become even more essential. 

Here's an interesting article on the subject: https://t.co/v6tbe3aY7o",13.547423,3.8539612
"When you're told to avoid large gatherings it's an interesting strategy to mob the grocery store en masse. I'd face palm but I'm not allowed to touch my face.

#Covid_19 https://t.co/nAf75aOeCA",12.593955,0.66851056
"@CDCgov @SamanthaBahna Does the government understand that unless they stop EVERYONE from going to work 2-3 weeks and limit the amount of people in a grocery store at one time, they will never stop the spread of #Covid_19.  Seems common sense.  Just cance",12.410145,1.0431184
"@realDonaldTrump  what he hell are you going to do about retail workers. today was PANDEMONIUM in my store, if your going to make us show up, at least pay us extra or SOMETHING, im around 200 customers a DAY. #CoronavirusPandemic  #CoronaOutbreak #Covid_1",13.890284,1.1550477
"A retail store at an Etobicoke mall was shut down Thursday after an employee tested positive for COVID-19.
https://t.co/aMczSMUuOs",14.105829,2.143215
"Seemingly every retail store, restaurant or other vendor I've ever dealt with (and many I haven't) that somehow obtained my email address has emailed me in the past couple of days to assure me they're taking COVID-19 seriously. I wonder how effective these email blasts are.",12.6308775,3.172623
"Could everyone please pay with a card, no cash exchanges. Thank you from a retail store manager. #Covid_19",12.753129,3.7170975
"Im in the DC/Maryland/Virginia (DMV) area &amp;have not contracted COVID-19.

If you, your g-parents/family/friends cant get to a grocery store thats:
1. Stocked
2. Have to use public transportation

Then give me a DM/call! Im volunteering my time to shop&amp;drive to and for them!

RT",12.593897,1.905305
Retailers across the board have upped their store cleaning regiments. https://t.co/qjlsxWdmnp #retail #coronavirus https://t.co/NoELxMLpbR,14.059535,2.3867874
Just dont shut down online shopping and amazon prime! Please and thank you #Covid_19,13.424091,3.3138804
"Legit question  as a small retail business owner in SF, when do I make the call and close the store amid COVID-19... We can't work remote and I don't want to endanger my employees' health. No sales = no money... the bills don't stop. rent doesn't stop. payroll. I don't know!?",13.981819,1.8722306
"A message to share before you rush to the grocery store - please help your parents, grandparents, and all of our elderly citizens #coronavirus #CoronaOutbreak #CoronavirusPandemic #coronavirususa #COVID19 #Covid_19 https://t.co/EGALkm0QEJ",12.4705925,1.5816902
Is anyone else concerned with the extra load on consumer ISPs with companies/schools shifting to WFH and online classes? #Covid_19,13.25156,3.9291828
"@GoldenDiscs I just made my first purchase on your site, it took 2 minutes between choosing CD and check out ! #superb #shopping #ireland #online #Covid_19",13.355918,3.336654
"More than 250 people stuck in the line up at the grocery store, but events over 250+ banned? #Covid_19 #CoronaVirus https://t.co/XZHhqlKAau",12.5044155,0.7621737
"List of companies that have sent me via email their #Covid_19 policy: zoo, burrito place, church, bakery, rental car, gas station, pet store, baseball team, credit union, bookstore, coffee shop, supermarket, theatre, ride share, airline, college. Its like newsletter Christmas!",12.799037,3.087399
Stop shopping in online because of deadly #coronavirus,13.579638,3.2159498
"While most #BabyBoomers are online, they still lag behind younger generations when it comes to online #shopping. But that may be about to change. https://t.co/utXYNbxLyS #coronavirus #onlineshopping https://t.co/UMWvgUM0N5",13.59099,3.44565
"In a #digital era many jobs can be done remotely. If you have to #StayHome you can keep on working. Time to polish your #digitalskills!

Get more info on #Covid_19 ??https://t.co/hzMsKsSEHD

#FlattenTheCurve https://t.co/s3JW72jIg2",13.017069,3.3269968
@20YS @Lysol @TorontoStar @dougquan Sickening that people are trying to make money of a pandemic,12.791713,1.1258085
"Can you get the Corona Virus from mail or online shopping? #Covid_19 

https://t.co/lEoK7kUTR4",13.236056,2.833716
"As uncertainty over #coronavirus continues to grow, consumers are becoming more cautious about #shopping in public places &amp; are utilizing #online shopping as a means of getting necessities. https://t.co/weTMTYFYVo

#behavioralchange #behavioraleconomics #behavioralscience https://t.co/0bTXjEMV1I",13.790719,3.7408073
@FlippinKath #coronavirus #tlna my big fear is purely money as I am a self employed Taxi Driver. If we go to lockdown Gov. Should hire us to help with online shopping deliveries as retailers would not be able to cope. Win-win!,13.442428,2.758923
TLDR: Sign up to help get free groceries to people affected by #CoronavirusPandemic in #Atlanta here: https://t.co/J1aTjXWrWn,12.824026,1.6984828
"@BernaMeaden Good point! Similar problem with supermarket food deliveries. They are supposed to leave the delivery outside, but they no longer deliver in carrier bags. So what are they gonna do? Just dump the lot on the pavement loose? #Covid_19 #selfisol",13.361335,2.1281667
"Due to COVID-19 Ill be cancelling or postponing all in person meetups. Shopping sessions can be done online if you want. Well figure it out yall 

?findom?collegedomme?bratty",13.195341,3.4770873
"How is a #coronavirus lockdown effective? The virus survives for 3 hours (air), 1 day (cardboard - lovely online shopping deliveries) and 3 days (metal.) https://t.co/WGdATGRZlJ Stop transmission entirely with a China-style lockdown, burn through existing cases. #coronavirusuk",13.561226,2.7241778
"? 50% OFF SITEWIDE! ?
Don't let #coronavirus prevent you from shopping! Were giving customers the same deal as employees and encouraging you to shop online! Save big, now thru Monday! https://t.co/ngnz6aj8m4",13.686007,3.2257824
"?? Tips for Self Protection ?? Prevent #coronavirus by shopping online! Were giving customers 50% off sitewide so you can stay home and stay healthy! ??
Discount automatically applied at checkout. https://t.co/vzzi5QpO4N",13.493641,3.1225522
"?? THIS JUST IN ?? Prevent #coronavirus by shopping online! @GrassrootsCali is giving customers 50% off every onlinr purchase now through Monday! ??
#shoponline #shopnow https://t.co/HbTsF0SZeN",13.519013,3.1141174
#ThankfulThursday In addition to all the #healthworkers getting us through #Covid_19 - I want to make a special shout out to the #retailheros working through chaos and keeping the peace as Canadians flock to the grocery store and pharmacy. I am so grateful for you today! https://t.co/NmQbIsAZx4,13.714831,0.70168084
"In light of President McRobbies COVID-19 message on March 10, IU Surplus will be closing the retail store from Monday, March 16 through Sunday, April 5. 

We will continue to provide services to IU departments during this time. https://t.co/fpLke8LXsm",14.160342,2.2091496
Wegmans isn't the only supermarket changing its hours in response to #Covid_19  https://t.co/G2jfnadMQt,13.984667,1.4595749
"In light of the pandemic, i have moved to online shopping.
Can we have free shipping for online orders? Please.
#coronavirus
#onlineshopping",13.838297,2.958292
"How many Retail store CEOs can I get to compliment me? 

that seems to be this goal of this #TrumpPressConference 

I bet these stores would love a payroll tax cut, they'd save a ton of money which would have gone into workers' social security fund. 
#coronavirus",13.937465,1.307455
I'm totally giving all my love to a) 811 operators/nurses/doctors b) grocery store/retail workers c) people in leadership positions making decisions for our well being. You guys are doing an amazing job! Lets band together like ?? does. #CoronaVirusCanada #coronavirus,13.728808,0.67194754
I just rang @age_uk to ask would they be taking food donations?  Thinking they may deliver to the elderly... Their answer was that they do a shopping service but the elderly have to register online! Wtf? She also said I will have to email. Was not interested in any help #Covid_19,12.844274,1.8868908
"While praising all hospital and front line emergency staff during this pandemic, lets not forget all the supermarket staff who have now been thrust on to the frontline on minimum wage, a move they never expected their position to take #vitalfoodsupplies #Covid_19 @sweetpmac",13.2800255,0.83506376
"Real Canadian Superstore online shopping also down. Guess its not me, as COVID-19 strikes again.",13.554305,3.2720764
"According to @dmsgrp and @eMarketer, #Coronavirus May Shift Older Generations To Online Shopping https://t.co/8MGWdu6Hxn #Retail https://t.co/UYJGtkMyYV",13.484801,3.1954942
I thought companies were going to be prosecuted for profiteering from COVID 19? @AsdaServiceTeam @asda Why is my online shopping about to increase if I amend my order? Shame on you. https://t.co/wIOdgXuqtQ,12.8001375,3.4489014
@GovWhitmer #Covid_19 our non essential retail stores that dont provide food meds equip need to shutdown ..Ikea not just Pennsylvania store at any time we have thousands of people in the canton mi store were scared and dont want to call off due to r,14.005515,1.8098317
Im worried about how much online shopping Ill be doing when I dont have sport or work to distract me. Me and my Asos driver and going to get super friendly #Covid_19 #asos #shoptilyoucough,13.438192,3.581099
Hey. Be nice to retail workers. Please? This is something no one was prepared for. The rules of the store are not their fault. Be nice. Understand. #BeKind #Covid_19 #CoronaOutbreak,13.905728,1.0860415
"PSA: Be kind to not only retail employees during this COVID-19 situation, but also be kind to the other customers. We don't need fights breaking out in the store.",13.905454,1.0428447
Sherway Gardens retail store closed after employee tested positive for COVID-19.,14.083903,2.2459972
"@ABC7 #abc7eyewitness #Coronavirus 
Walmart is having a ""coronavirus induced"" grocery delivery crisis as their online grovery delivery has suffered a nationwide overload&amp;shutdown because of panick shopping. Props to Cust.Service for being very nice ",14.003975,1.9129686
"Online shopping                  Covid-19

                                    ?

                      Eliminating Retail",13.584243,3.6673472
"I cant help but think about how much online shopping marketing is going to be amping up now that people are staying isolated, at home, and are prime targets due to stress, boredom, and need for necessities. Capitalism preys again. #CoronaVirusCanada #capitalism #Covid_19",13.768283,3.8494096
spreads quick If you are healthy follow some quick tips to remain strong Keep windows open in transportation use online methods of shopping if possible amp opt for  tap amp pay  See below for more  ,14.866495,3.2331526
"@PicknPay @Fresh_Living Due to #coronavirus what do you say about the fact that people are afraid to go to the malls? Isn't  possible to ensure that online shopping is everywhere in SA, local, and deliver at lower price.",13.860963,3.0403974
Is it better to shop at the grocery store myself or order delivery? Which is safer? #coronavirus,13.546002,2.5277402
The entertainment industry could help with #selfisolating by making all new releases available for immediate streaming at discounted prices #CoronavirusPandemic #Covid_19 #entertainment,13.258467,4.2436895
Does anyone know if its safe to receive packages from the US? Im talking about online shopping. #Covid_19 #coronavirus,13.37639,3.0080583
"If the UK government bans mass gatherings, how will shopping in a supermarket work?  Including staff, there must be at least 250 peeps in a big shop at any given time?  Does that count as a mass gathering

#Covid_19",12.758066,1.0006167
All these online retailers thats Im subscribed to are sending me multiple emails about Covid-19. Its starting to hit me that these stores in a week or even a month will be closing due to exposure of the corona virus. Stock up on FOOD and Hygiene is the most important thing!!!!,13.559115,2.536394
"In this COVID-19 time, the best bet for grocery shopping is online. There are many web stores that deliver to your doorstep. Here are some of the grocery delivery services in Qatar: https://t.co/eqPir3G4BH

#MarhabaQatar #QatarDestinationGuide #CoronavirusQatar #QatarCOVID19Watch https://t.co/CRSReslErz",13.013958,1.3642951
Think about how supermarket worker must feel knowing they have to serve hundreds a day and they will be the last thing to shut #Covid_19,13.308253,0.9913548
"Just a thought, but ""brick &amp; mortar"" businesses were already struggling against the onslaught of Amazon and other online giants. Now, due to COVID-19 we might all be forced to do a majority of our shopping online. Might this be the final straw that breaks local retailers' backs?",14.150139,3.655763
"Wales moves to let online food orders be delivered 24 hours a day during #coronavirus emergency. @IainDale
https://t.co/15mGzEypYF",13.187909,1.8291324
"Remember Oregon Trail and having to rest and then stock up on food via hunting or general store hoarding?

Our future grandkids will play some VR game called The 405 and instead of Zeke getting malaria, Chloé has Covid-19 and has to do Amazon shopping.",12.939365,3.1875207
"Does covid-19 seem like a promo code to get 19% off when online shopping or is that just me ?
#Quarantine",12.983419,3.558725
@ByPatForde Also cheer for the wildly under appreciated #Costco/grocery store employee. I was blown away by the quality of their work yesterday in a very scary high stress environment. They really had their game faces on! #everydayheros #Covid_19 #CoronaO,13.780152,0.6925953
I dont know which one is more likely to kill me - the #coronavirus or these long grocery store lines.,13.230299,1.1331365
"Mutual aid groups have been set up in Hackney, Lewisham and Battersea, to help people access food, complete errands etc  particularly those who are elderly, disabled and/or immunocompromised.
https://t.co/X0mW4Emego
https://t.co/Y18kmnoI2x
https://t.co/87b4ClW83o",12.610038,2.0080414
"The book industry will no doubt be impacted by COVID-19  this includes authors, publishers, and indie bookstores. If youre seeking a good book to read in the comfort of your own home, please consider shopping with us (or your local indie) in our online capacities.",13.437837,3.6973875
"For those worried about online shopping, your packages are safe!
https://t.co/8shWM1GZ77 #coronavirus #CoronaVirusUpdate #WuhanVirus #pandemic #CoronavirusPandemic #Covid_19 #onlineshopping #shopping https://t.co/NWnq0kbwCR",13.473609,3.0752597
Here are precautions to take whether you shop in-store or online https://t.co/Krqy2PxasI #COVID19 #coronavirus,13.3216305,2.904418
"If you are not feeling well, please dont go shopping. Even if you dont think its #Covid_19 retail &amp; grocery workers like myself are exposed to lots of people in a day. Also, please dont yell at us for not having TP or sanitizer. If the store runs out, its not our fault.",13.294582,0.68920916
"?? Starbucks may make some stores drive-thru only to increase ""social distancing"" amid coronavirus  https://t.co/kcFOcg1Ntb",13.931348,1.6725471
Celestial Warmth Wellness Services is reducing prices on Remote Energy Psychology Sessions effective immediately.  COUPON CODE is IMMUNE for 25% off 3 pack of Body Code Sessions!  #Covid_19 #Lymphatic #Lungs #Spleen #immunesupport #energymedicine #bodycode https://t.co/Yi1zHBCE8w,12.886695,3.5379035
"Costco is a maduu go puse and my local grocery store is bare. In line, everyone was talking about Trump and our need to #FireTrump this Nov. People are upset and tired of his ineptitude. #coronavirus #Covid_19 #covid19",13.810224,0.78374696
"How Costco, Walmart and grocery store workers be like vs retail associates 
                                                        #COVID2019 #CoronavirusOutbreak https://t.co/to5js40A2v",13.853085,0.9779392
"Just tried to go get some chicken at Trader Joe's. Apparently, ALL grocery stores are limiting the number of customers in the store at one time. I'm like, FUCKING HELL... thanks, #Covid_19 , it should be this way at #TraderJoes  ALWAYS.",13.402096,0.95017993
"Really worried about how this #Covid_19 isolation will affect my online shopping addiction, if we have to stay indoors for a while.",13.128357,3.5172257
"BE NICE TO COSTCO EMPLOYEES, AND ANY OTHER GROCERY STORE EMPLOYEES!! WE ARE DOING THE BEST WE CAN WITH WHAT WE HAVE! #panicbuying #coronavirus #Covid_19 https://t.co/2cJMa095ef",13.826533,0.7658945
"It is now 7pm. My grocery pick up @Walmart was to be between 5&amp;6. Didn't get a ready notification until 6pm. They're busy it says. Waiting in the pickup lot with lots of other people. I can't imagine what it looks like in the store. Upside, I'm not in the store. #Covid_19",14.074157,1.5411874
"Is there a hashtag for helping folks who WEREN'T able to go to the grocery store &amp; get 3 carts of food?

Have any major grocery stores spoken on helping communities &amp; making food available to those who are furloughed, going w/o pay rn?

#COVID_19
#Coronavirus
#CoronavirusPandemic",12.780419,1.6311586
"In the COVID-19 pandemic, lots of folks who work retail and lots of small businesses -- including fan-run businesses -- are struggling. If you're a fan of #TheMagicians and you or your business has been affected, reply with a link to your online store or patreon ?",12.672639,2.9952278
"If you are over the age of 65 &amp; need errands run to the grocery store, etc, but are afraid of being exposed to the #coronavirus, call one of our offices with your name &amp; phone#. We will contact you to receive your instructions for assistance. Call 715-735-3700 or 920-434-2400.",12.701686,1.8909063
"Keep an eye for bargains ??

example: ( trips from New York to Miami for $51 or other bargains out there )

Keep an eye on prices, don't buy over the top essential items. Many online sellers will try to rip you off. 

#Covid_19",13.25632,3.5524487
"TARGET CEO:
Were keeping our stores open, for the American consumer who is rapidly stocking up on supplies.
#Covid_19 #CoronavirusOutbreak",14.0187435,2.328297
While you're out there buying up all the Walmart &amp; grocery store inventory. Consider buying a UV light... Google that ?#FeatureFriday #CoronaOutbreak #Covid_19 https://t.co/Jwv9IDlqMw,13.405367,2.47046
"Every retail store and restaurant that I subscribe to has sent me an email about their plans to combat COVID-19 by protecting their employees &amp; patrons along with maintaining a clean environment. Until I hear from Waffle House, I won't be impressed.",12.507404,2.7177713
"When I checked my emails today, I'd received a Covid-19 update from every business, organization, camp, art centre, therapist, restaurant, school, daycare, dental office, retail store, recreation centre &amp; miscellaneous service that my family has ever provided an email address to.",12.703821,3.0581965
"COVID-19 TESTING AT TARGET, WALMART Chief executives of Target, Walgreens, Walmart and CVS pledged to make space available in their store parking lots to drive up and get swabbed by state health workers, starting as soon as Sunday https://t.co/SrtsIPs9ow #COVID19testing #retail",12.8100815,2.3558028
"$UBID .0095 Going 

Shop Online, avoid the stores and the high risk of being infected with the #Coronavirus #pandemic #COVID19 

Auctions, Online Shopping 

Do it the safe way, the Ecommerce way",13.451612,3.308677
People havent thought through this economic damage thing. Ive been at home 2 hours and already bought a new computer monitor. I think online shopping could do very well out of this ? #Covid_19,13.509328,3.657666
@BrentInGSO @gsochamber @LosChicosGSO I want to but Im over 70 and a nurse I know said not to eat out. I already risked my life on the supermarket today. #Covid_19,12.75168,1.3922312
I guess this explains why the online shopping was down this afternoon. #Covid_19 https://t.co/64Tqx417EM,13.251918,3.3490036
Keeping old people up and at the grocery store past 9pm. #CoronavirusPandemic #COVID19 #Covid_19,12.830691,1.1542803
"Get the TV you want anywhere in the world. ?
Sports ?
Movies ?
Series ?
On demand ?
Real customer support ?

Prices starting from £4.17 per month ?
Competitive resellers packages ??

#IPTV #OTT #SPORTS #football
#PlayStation #XboxOne #ipeetv #Covid_19 #toiletpapercrisis",13.199485,4.295839
"Any #Austin organizations that would be able to facilitate connection with seniors?

#Coronavirus is here. Seniors shouldn't be going to the grocery store.

Is there a way that young folks to volunteer to shop or drop off supplies for older folks?

#WeAreInThisTogether.",12.756536,1.9908507
@reliancejio  can single handedly help achieve social distancing by announcing unlimited data packs for every consumer. @narendramodi  No need of  making any Saarc policies :). #COVID2019,13.332191,3.8307488
Walmart adds emergency leave program; employee tests positive for coronavirus | Chain Store Age. #retail #coronavirus #Covid_19 #whatsreallygoingon? https://t.co/bcOpkjg0Y3,14.058593,1.8406787
"Free online delivery code for orders over 15 within Ireland, so that visitors to our child development stores can avail of free online delivery instead of shopping instore #COVID2019IRELAND #coronavirus https://t.co/5BwNmF64bb",13.760572,2.9724166
"In non-COVID-19 news: This week's Starting Up features @grocerkey, a company that develops software you might have used for buying groceries online. https://t.co/D8XfSCcju2 via @WiStateJournal",12.964973,1.6082407
"For More details -  https://t.co/1cz6zgOSw6

#onlineshopping #Shipping #shippingfromindia #coronavirus #internationalshipping https://t.co/ef7zp5hMt5",13.707759,2.9662414
"Online shopping critical for many. But not easy for all and not for all services beyond groceries. If you have #Covid_19 high risk family in the Durham area and need items leaving on a porch, whatever they may be, let me know and we can make it happen. Support each other. 1/2",13.469187,3.05917
COVID-19 might be presenting online shopping platforms their greatest opportunity.,13.43996,3.7752528
I work in retail I understand people need food but something is going to have to b done because everyone is in the store young and old. Need to look after the staffs health aswell as the public #Covid_19,13.622123,1.1308911
"Sporting events, broadway shows, and schools getting closed....travel being restricted....Fill the time by shopping online @ https://t.co/Rn0ahKZQKS   #Covid_19  #decor
#cottage #lamps #carpets  #furniture #NHL #NBA #JUNOS https://t.co/uRo4x6nuTm",12.469961,1.1767215
"In addition to health care professionals, shout out to all the grocery store workers who are working non-stop. #Covid_19",13.530626,0.73637146
"Latest from ?@AdobeInsights? on how peoples digital lives are being affected by #COVID19

How COVID-19 Is Impacting Online Shopping Behavior | Adobe Blog https://t.co/rIrkd59tFM",13.514222,3.6167727
"Ive stockpiled 120 days of food &amp; water. As Im of limited means, it wasnt easy. I should be able to ride out Covid-19.

1 problem, My neighbors are elderly people &amp; families of modest means. What kind of Christian would turn their back on these people? https://t.co/rARjfr7xgU",12.635802,1.8219552
"China has announced its Labor Day holiday this year will last for five days, as opposed to four days in 2019 and three days in 2018. Analysts say local tourism and online shopping will dominate holiday consumption amid the #COVID-19 epidemic. https://t.co/j3cnol0HaP https://t.co/ji4zyJmb9B",13.602754,3.666749
"Wegmans, Shoprite, other retailers limit some purchases as coronavirus panic-buying hits Lehigh Valley   #Covid_19 
https://t.co/8T0nLP3wpx",13.376131,1.9628621
COVID-19 has me shopping online for home delivery. SAVE with Rakuten &amp; earn cash back!!  I love getting Cash Back and think you will too! Join for free and get $10 when you spend $25.  https://t.co/rqvblxbGKA,13.413346,3.1713722
"As expected, got my first email from local grocery store that express pick up is experiencing higher than usual demand. This will be the norm for quite some time now. #Covid_19",13.761719,1.7919533
Trader Joes is the retail space at my work &amp; there is an hour and a half wait just to ENTER their mostly empty store... #coronavirus ?,13.465462,0.96632206
"#Covid-19 what is the flip side? Is physical shopping coming down and #ecommerce ommerce picking up? Online e-retailers will leverage this situation to their advantage, and it will be a sensible thing to do. 

https://t.co/umS0Tklb34",13.895002,3.6929927
"Tulkoff is committed to taking the necessary safety to precautions to limit the spread of COVID-19. Therefore, we have temporarily suspended retail sales via our online store. We apologize for any inconvenience this may cause &amp; will keep you updated on the status of our store. https://t.co/BkAloYzjJg",14.058102,2.5286949
My last day of consumer lending training better not get cancelled tomorrow. #Covid_19,12.427845,1.4839015
"We're concerned...please help us support our local businesses, many of whom have online shopping platforms. We will get through this!!
#CoronavirusPandemic #coronavirus #COVID2019 #Bellingham #pnw #localbusiness #ShopLocal https://t.co/c7FXyUEJZs",13.373663,2.976315
"COVID-19 isn't the only thing altering shopping habits. Interesting article about how consumer behaviour is changing thanks to technology.

#shopping #technology #fintech 

https://t.co/sHGaxZN78J",13.602025,3.7000313
How many @amazon warehouse workers die before they stop shipping stuff? How many of us will get #Covid_19 from the virus being transmitted by our deliveries? I wonder this but I'll probably keep ordering stuff to avoid going out to the store &amp; because consumer therapy is a thing.,13.04277,2.41319
"On a serious note tho, why the hell are us guys having to go into work still and just casually deal with returns and customers in a retail workplace?? Like it genuinely makes sense to close down every shop/store except supermarkets for a while. #CoronaVirus",13.943358,1.3943952
"As more people are being asked to self-isolate, theyre experiencing a big lifestyle shift. Last week we mentioned that companies offering fast home delivery - like Amazon - and home entertainment - like Netflix - had seen an increase in their stock prices. THREAD (2/6) #Covid_19",13.398413,4.1400504
#Covid_19 #CoronavirusPandemic #CoronaOutbreak #TrumptheWorstPresidentEVER #coronavirus #BernieSanders @BernieSanders should drop out #2020election it's not time4 Revolution @JoeBiden is ready2day 2 lead. Ralph's grocery  store in Sherman Oaks CA 3/12/20 @KHOU @MSNBC @NYGovCuomo https://t.co/cKphn3OAUl,12.405814,0.67208904
"Absolutely beautiful day in #Portstewart today.

Now more than ever we need to support our local independent businesses in #Portstewart.  When you shop locally, it has far-reaching effects across the community. 

See you soon in Portstewart. https://t.co/ixtoSVIdqd",13.465061,2.60304
Elderly people will be disproportionately affected by the virus. Please sign up to help deliver food and resources to people who will have a hard time getting them during this time of panic #Covid_19 #canceleverything #atlanta https://t.co/JG9YoO4i1M,12.494783,1.8065557
I now see why drones would come in handy for online shopping and delivery. #coronavirus,13.656767,3.3228908
OK. I will admit it. I'm fucking scared of the #Covid_19. I'm a college student and I work in a grocery store. I'm ok with classes being moved to online b/c I have the privilege of owning a laptop and paying for internet. But what I'm worried about is my job. 1/,12.937572,2.565597
"Hey ladies ??
I sale classy heels ? at affordable prices ? 

Nationwide Delivery at the shortest time possible  ?? ?  DM ?? 
 
#Buhari #CoronavirusPandemic #CoronaOutbreak #Covid_19 https://t.co/MUA1GiQtvx",13.065977,3.6357188
what about reserving an hour or 2 of supermarket opening times just for the elderly? even 1 day a week? could be an idea to give them a chance to do their shopping before the panic buyers swoop in #stoppanicbuying #Covid_19 #COVID2019IRELAND,13.441761,1.7185726
"there's not a group for acton yet but if you're in #northacton or know someone there who is elderly/disabled/immunocompromised i don't have a car but i can definitely get to the supermarket for you 

#coronavirus #Covid_19 https://t.co/b6yLEoqqPg",12.508542,1.8834451
"what were not gonna do is be rude to grocery store employees who have no control over the what the store runs out of or how many staff are working at a time, who have no paid sick leave or insurance, and who are exposed to 100s of people a day #CoronaVirusMichigan",13.615629,0.67546576
"mga adik sa Shopee, Lazada, or online shopping wag muna order ng non important items o kaartehan unless for hygiene, healthcare reasons. prioritize actually important items than vanity and just plain add to cart boredom. #Covid_19 #CoronavirusPandemic #coronavirus",13.568548,3.1024508
#Covid_19 #Xmas come early everywhere closed #supermarket shelves empty #army on streets #CoronaOutbreak #football cancelled for one month #coronovirusuk  families can be together for 1 #month #fooddeliveries #soapandwater @marc0polomints @ranvir01 @AmyColeNews @ShobnaGulati,12.5546875,0.9416659
"Covid-19 force us to use online video conference/call for

-classes
-meeting

Upcoming
-shopping
-hangout",13.19366,3.5067575
"lrt who knew COVID-19 was all we needed for ppl to start considering the digital version of everything?

cashless cash
online meetings/classes
online shopping
cloud storage

unfortunately not everyone can afford to use em yet, maybe after COVID-19 is gone let's focus here next?",13.449647,3.7676857
i work in a grocery store. my dept does the online shopping. weve been exceptionally busy bc of COVID-19. +,12.800354,2.482741
Apple retail store closes COVID 19,14.334147,2.2267232
These are great tips for staying #CoronaVirus SAFE while shopping for groceriesin-store or online!  https://t.co/pf3ITnKA1q,13.2387295,1.429628
In Switzerland you can find a form online to let your neighbours know what you can do to help shopping daycare dog walking drive somewhere collect medicine etc You can then stick it to your building s door so ppl who need help can contact you,12.571123,2.0134227
Sign of the times Online shopping sites for and have crashed first delivery slot in our area is in over a week s time Could be a real issue for people self isolating in weeks to come unless the supermarkets ramp things up,14.099714,2.9429898
Living in the no TV working online and in the garden taking care of animals in the fields not traveling rarely go shopping in the village nearby is probably the safest nowadays,12.354338,1.9618926
Good morning https://t.co/M0nLmwnBX7,12.969748,1.1376628
You know what I kinda fear about this self isolation due to #Coronavirus ? That I will literally end up blowing up my Credit Card doing a shit ton of online shopping because I am bored LOL. Lisa gets destructive when she is bored. Much like a Husky HA.,13.129851,3.499898
"I work in retail, and so far, our store hasn't even issued a statement acknowledging that they recognize Covid-19 to their clients.  I'd say a solid 75% of people we work with on a regular basis are elderly.",12.595776,2.1652148
"What are business or consumer behaviors that may change permanently due to COVID-19? 
Ex. Remote work, house hunting online, online grocery. 
Explain your reasoning.
#COVID?19 #CoronaVirusUpdates 
#coronavirus #COVID19india",12.433553,3.6008804
@Fiona_Kinghorn @husseyruth Beautiful Ruth. My wellbeing was enhanced with a supermarket conversation with two lovely ladies on how they had setup a Facebook group to help our elders living in bungalows to help with shopping and support. That's the spirit,13.017913,1.3146334
Me shopping online since going out won't be an option. #coronapocalypse #coronavirus https://t.co/AbPIEToSCE,13.139545,2.6620831
The more I see the hysteria over the empty stores unfold the more I think people will start to do more online shopping on amazon &amp; other sites to avoid the lines &amp; people from now on. Even after Covid-19 blows over. #coronavirus #onlineshopping #emptyshelves #COVID19,14.049631,3.5824811
"@AskTarget ""coronavirus (COVID-19) testing in select retail locations"" people can get tested in the parking lot? If found positive would a entire store have to shut down due to exposure from the guest(s). Answer at least one of my question.",12.632351,2.5005217
"I shake my head in frustration when I see tweets like, ""Haven't you heard of online shopping?"" I mean, yes, I have. But do you think factory floor workers have COVID-19 immunity? That an Amazon Fulfillment Center filled with people is isolated from the virus? ?",12.865144,2.5382051
