text,x,y
"As we think only about ours, stock up on food, stay home from work, let's not forget about those who live a form of Covid-19 regularly - those without food, health coverage, suitable living conditions. Social distancing won't protect us. Now more than ever we need each other.",11.272146,1.3246822
"@BillyPTSD @martinsmith02 @HumphreysHope With harm reduction, emergency accommodation, specialised medical care and services working collectively to stock pile food and emergency medication supplies in good time for the inevitable #Covid_19 spike in the U",11.671144,1.2137494
"Please be aware #COVID19 #CoronaVirus has been confirmed on the #GoldCoast #QLD. If you're local &amp; #ImmuneCompromised please enlist medical hand washing, consider social distancing &amp; stock up on meds &amp; food if possible, asap. #EDS #Spoonie #ChronicIllness

https://t.co/x3rpZxP2L8",11.236396,1.8104252
"#COVID19 #CoronaVirus declared #Pandemic by #WHO. If you are #Disabled, have a #ChronicIllness or are #ImmuneCompromised don't panic, please stay informed, practice medical handwashing, consider social distancing, &amp; stock up on meds &amp; food if possible.

https://t.co/grJ5yYTQWS",11.32039,1.7107652
"Despite what @DHSgov recommends, there is no reason to stock up on two weeks of food AND WATER. Its not a natural disaster. Water service will continue &amp; water is safe to drink.  There is no #coronavirus in the water. Its about facts, not #hysteria and #panic. #TheMoreYouKnow",10.226352,1.145809
"Seeing so many people at the supermarket today stocking up on so much makes me wonder how much is gonna be wasted before this blows over...

#CoronavirusPandemic 
#Covid_19",11.019132,0.090639696
"Who knew!

#COVID2019

Household Products That Destroy Novel Coronavirus - Consumer Reports https://t.co/hZSjz6Sts9",12.357312,0.47082227
I believe this is a conspiracy by the supermarket owners to get rid of their stock..... the amount of stores that are empty its unreal ? #Covid_19,11.466005,-0.44745633
"NEW VLOG!

Many people who feared for a possible lockdown in Metro Manila are reportedly panic-buying basic food and household items. 

But will it help or will only aggravate the COVID-19 situation we are facing now?

Know what Kuya Daniel says about it:
https://t.co/4Fd0ZiN8Vz",10.454366,-0.22487961
More than 4.4 million Canadians say they feel food insecure due to financial constraints: report https://t.co/3GPXCThrNM https://t.co/t507X4oG9k,9.649674,-0.13691618
"We're at a critical time for the containment of COVID-19.

As a necessary precaution, The Stop will be shifting our resources away from community programming and towards emergency food access services starting Monday, March 16.  https://t.co/rM191zyAfX",10.376771,1.4516144
Yall need to calm tf down at the grocery store. #CoronavirusPandemic #Covid_19 #thursdaymorning,11.976526,0.0307412
"Schools: closed
Professional Sports: canceled 
Groups of 250+: banned
Stock Market: crashing
My $2.13/hour job handling hundreds of strangers food and silverware: come on in, people aren't working so we will be busy.

#serverlife #Covid_19 #hospitalityindustry",12.038588,1.4222093
"Stock up on food and water just to be safe folks. Covid-19 isnt deadly, but it has a chance to disrupt food supply chains. Humans are nine meals away from anarchy; you do not want to be in the streets at that time. Buy a gun to protect you and yours. Be prepared, just in case",10.638844,1.2397008
"I work at a small local grocery store and news just hit that they're shutting schools down for three weeks. Please have patience with your cashiers, baggers, and stock people. We are trying the best we can to keep up.
#Covid_19",11.8827095,1.6966441
"Where did coronavirus come from, and where will it take us? An interview with Rob Wallace, author of Big Farms Make Big Flu

https://t.co/Hqp68iu1iN https://t.co/dR4Ys2hCOy",11.875969,0.9910671
The UK government is experimenting with the publics health just to save share prices. #CobraMeeting #Covid_19,10.66126,0.2563295
"Im stuck indoors for the foreseeable due to avoiding Covid-19, all I do is look at online shopping.... think @EmmaBridgewater may benefit from cabin fever after a week or so...",11.420548,1.4942205
"Dont go to school, dont go to sporting events, dont go where theres crowds or youll get the #coronavirus. But theres 800 people at every grocery store. How are we going to avoid that?",12.417981,0.80133283
"Instead of panic buying in the crowded supermarkets, pop down to the local shop and see if they have what you need. The prices are pretty reasonable in most of them #Covid_19 #panicbuying",10.353964,-0.19992064
The poorer people in the country are already suffering enough by buying what they can afford when they can afford it without stupid cunts stock piling food and essentials. Have some decency and sense you pricks. #Covid_19 #CoronavirusPandemic https://t.co/vPs79hXOM5,9.857498,1.5826104
The #cryptomarket is PROBABLY selling off due to people cashing out in order to stock up on food &amp; supplies to ride out #covid-19. We haven't sold core holdings in years. Trying to explain the psychology in simplest terms,10.690231,-0.16424072
"Queue to enter the local supermarket. Ordered, somber, and one meter apart as directed. Fully stocked here in Treviso. No panic. Just taking it day by day. #Covid_19 #COVID19 #CoronaOutbreak #CoronaVirusUpdate #coronavirusitalia https://t.co/Sbx3xtll6i",12.653649,0.35758868
"@JGreenblattADL BEST WAY TO DEAL WITH COVID-19:
1. Announce to the country a chosen date to suspend all activities for one month (give people time to stock on food supplies, meds, etc.)
2. Quarantine everyone at home, except sick people and emergency ",10.934998,1.613228
Found myself standing in aisle in supermarket staring at empty shelves of toilets rolls and soap. Weve seen what fear does politically in elections. Shouldnt be surprised at the frenzy at supermarkets #COVID19 #Covid_19 #CoronavirusPandemic,11.234765,0.14670075
"Irony of everybody panic buying,  everybody is wedged into a supermarket #Covid_19",11.317148,-0.20862086
"My country has gone into a lockdown. Stay safe everyone wash your hands daily, use hand sanitizer and make sure elders have spare food in shops! Panic spree shopping left elders with very little food ? #Covid_19",12.081911,1.6433555
#BBCqt @MattHancock and his supermarket lie comming up again #Covid_19,12.483995,-0.49248898
Popped into the supermarket earlier......... should I be stock piling ?  I feel Im missing out.. #Covid_19 #peerpressure #CoronavirusOutbreak https://t.co/HZYmX58Oja,10.375677,0.27307105
"All of Ireland on lockdown, all school/collage closed from today, everyone panic buying, all supermarket shelfs empty, &amp; im not one bit worried bout any of it #Covid_19 #CancelEverything ????",11.425498,-0.54691947
"THINGS TO TALK ABOUT BESIDES COVID-19:
-the weather
-drinking for St patties 
-ur online shopping problem
-the book ur reading
-fav song at the moment
-where i should get lunch",11.07891,1.294015
#Covid_19 just think if the UK closed the schools how many kids would go with out food as the meal in school is the only one they get as family's can't afford food. Or school is the only escape from domestic abuse at home? While the virus is still slow in the UK lets not panic,11.578015,1.3970586
"Is #Poland getting crazy and everyone thinks that @MorawieckiM will close every grocery store in coming days? I thought that the panic is a viral joke, yet I saw today its not. #Covid_19",11.43042,-0.12417367
@Second_Son_da_G Lol Hoarding toilet paper like its food!? #Covid_19 is resetting some incomes for sure. Stock market hitting pockets &amp; balancing scales. Thing about living in poverty is you can't fall much further so this won't hurt so much it's the ,9.767089,1.7874882
"I hope your grannys nurse doesnt end up at the grocery store behind the 25 year olds saying coronavirus cant get me, so im still traveling everywhere. #CancelEverything #CoronaOutbreak #Covid_19",12.36427,1.4660988
"Europe travel ban, tv series stopping filming, NBA suspending it's season #Corona #CoronaVirus #CoronaVirusOutbreak - idk i made light of people going crazy at the grocery store, I'm starting to think, im gonna stock up on food (not toilet paper tho, least not bad like them)",12.113785,0.43090916
"PH peeps~

Nag-announce si duterte about sa possible lockdown daw ng mga provinces if there is atleast two confirmed cases of covid-19  and class suspensions until April 12 :'00

I'm not 100% sure about this but as much as possible stock some food and supplies incase...",11.360354,0.40694702
Been one of the earliest ones to be tweeting and alerting what will go down and how . People are still in denial mode. Its too late to prepare on many aspects. I would tell people to stock food. This wont go away without burning through 60% population #Covid_19 #WuhanVirus https://t.co/2piLJpvbK2,10.811701,0.9539569
"Day 1:
I have self-quarantined myself with enough supplies of food &amp; water to last for weeks or may b months without having to interact with anyone outside and wait until this pandemic #Covid_19 is over

Day 1 + 30 mins:
I am at local grocery store because i was craving snickers.",10.450797,1.2397166
"We don't need to panic, and just so you understand if you stoking you need at least 30 days worth food, sanitary materials and medicine. 

Save the resources for other too. If everyone is not safe, nobody is safe.
#COVID_19ET #Ethiopia #CoronainEthiopia 

Pic: Bole,now. https://t.co/CemKlsDK8v",10.817331,0.79093754
About to head to the grocery store(because I do every Friday and actually need stuff) and I'm kinda scared.  #Covid_19,12.408671,0.1971071
"With the #CoronavirusPandemic this is going to be a bad couple of weeks for People w/? Anxiety&amp;those that are Germaphobes..Just trying to go to the Supermarket will be HELL&amp;fury!.?????
#Covid_19 #CoronaOutbreak",11.956275,0.37329778
"2/ Apparently someone left a delivery note asking to knock on the door, leave the food outside the door and just leave. Some people are really in full on #Covid_19 panic mode",10.833577,0.24191959
Imagine what's going to happen to consumer credit w/hundreds of millions of american card holders furloughed with #coronavirus choosing between your credit card bill and the last mask or last 25 lb bag of rice is going to be an easy and reflexive choice for consumers.,10.362104,0.3797243
"shout out to the man in front of me at the grocery store getting his version of coronavirus provisions: 10 bottles of wine, three frozen pizzas, a giant bag of M&amp;Ms, big bag of chips, cigarettes, and a BIG pack of condoms

#coronavirus #COVID2019 #endtimes",12.682838,-0.60986334
My opinion I am mad as hell The and has easily panicked the whole world over a flu We are being held hostage by intense propaganda pushed for their agenda Schools closed Events cancelled Stock market declined Toilet paper food shortages Etc,10.913795,0.06696212
"Ensure to stock on food &amp; supplies, there's a possibility that the country may be shut down &amp; places into quarantine due to the COVID-19 
(those that live internationally, ie USA) 
Some schools have already been shit down due to virus scares and some who even contracted it.",11.6234865,1.6282802
"News: avoid crowded areas
Society: 100 people jam packed in one grocery store

How is this helping the problem???  #Covid_19 #CoronaOutbreak",12.477772,0.71973693
"Well done @premierleague for postponing all footy matches until April 3rd / April 4th due to the #coronavirus 

https://t.co/3orhGMdmXi

Stock markets at their lowest, public stock piling food, most sport cancelled, 208 new cases today in UK and I don't think we are at its worst.",11.910454,0.5260613
"and such attacks can seriously damage economy as well as consumer confidence. The later destructive activity is called agrobioterrorism and is subtype of agro-terrorism.
#Covid_19 
#COVID19 
? #???_?????_???

#CoronaFromUSA 
#?????_??_?????? https://t.co/bwnuBeXx7h",10.303158,0.61587477
"I'm still trying to figure out why people are going nuts buying half the grocery store out.

I went my local Kroger

Bread, gone
Water, gone
Eggs, gone
TP, gone
Plus many more...

MSM has ppl scared out of their mind over #Covid_19  and hoarding groceries.

This is UNREAL!",10.401952,-0.6087495
"You can tell this episode of Here's Lucy is from a long time ago...because the grocery store they went to is fully stocked, ha!
Interesting timing to have it airing while our supermarkets have empty shelves!? 
#LosAngeles #California #emergencypreparedness #Covid_19 #coronavirus https://t.co/6AeporFXqm",12.119381,-0.15062383
"So someone please explain to me why we are encouraging people to stay in their houses and avoid public places and then shaming them WHEN THEY STOCK UP OF FOOD AND WATER TO STAY HOME! 
#Covid_19",10.5833435,0.6517675
"I think #Covid_19 has shown the UKs true colours. 
Everyone hates everyone and theyre all out for themselves, so selfish and typically British..only have to look at supermarket shelves for proof #BeKind 
Done with this planet, let me off NOW ?? https://t.co/dLbkThle3a",11.842317,-0.58792925
"I'm sending love to doctors, nurses and supermarket employees across the world ? 

Together, all across the World we can beat this Virus!

#bitcoin #Covid_19 #covid19Nederland #COVID2019NL https://t.co/qxOUOsBIZQ",11.874222,0.68663895
Omg I am in line just to get food!! I am back in Nicaragua ??thank you Democrats for promoting panic!!#coronapocalypse #Covid_19 https://t.co/L21eBcjIE9,10.9867735,0.49275118
The grocery store is out of control. #Covid_19,12.597231,-0.28059027
"Breaking!

CCP army arrested citizens after protests against high food prices in #Wuhan #China

#COVID2019 #WuhanCoronavirus #COVID19 #coronavirus coronavirus https://t.co/BCLqB8MZXy",11.600268,0.8465403
"The news networks were disallowed from issuing proper warnings about coronavirus in order to save the stock prices of the corporations who own them.

The many deaths that will occur as a result of this deception are a sacrifice they willingly made.  #Covid_19 https://t.co/uv6SvlcWHT",11.215776,0.9639447
"Judging by the supermarket shelves, the 'be kind' has been replaced with 'fuck you'. 

#Covid_19 
#coronavirus 
#panicbuying",12.135183,-0.63936913
"People rushing to stock up of Food, Water, Vitamins C &amp; D plus Zinc to protect against covid-19 before all cities on the globe are LOCKED DOWN. Don't trust the W.H.O.
https://t.co/6jrXMMOGf4 
coronavirus paramedic animalcrossing switch raptors canucks oiler novascotia pei eos ny https://t.co/p3aRXsRNqo",10.115408,1.3448569
"#coronavirusinKenya
Dear Kenyans...
Preachers will commence their miracle rallies to heal #Covid_19 ...Sell anointing oil to salvage and deliver the sinners..
Businesses will 'boom' ... exuberant prices on the basic stuff...
I hope the situation will be contained soon...",10.58234,0.46079758
"Be kind and patient with everyone you encounter at the grocery store, especially the staff. And bring your reusable bags. #Covid_19 is scary but #ClimateChange is terrifying",12.575757,-0.122684255
"So your telling me because of #Covid_19 we are suppose to stock food, stay at home, avoid physical contact with others....
So basically WERE BECOMING INTROVERTS
YAY #introverts UNITE",11.838996,0.7801281
I m so worried for the people in the camps in Europe Lebanon and so on   And for the homeless I see every day on the way to work   And a lot of the people in our neighbourhood who don t have the financial means to stock up on food etc,10.085128,1.110788
"The flu is more deadly than corona and kills 10 people in one location and people go about their day...3 corona cases confirmed in one location and schools shut down, stock markets plunge, gas prices drop, travel is canceled, and people are quarantined out of suspicion. #Covid_19",11.766593,0.8458136
"Me: shit buckets, its time to do the weekly shopping

Also me, with a weak af immune system: At this rate, the likelihood of contracting the virus from a supermarket is probably much higher. 
Cream crackers and jam for the rescue I guess. 

#Covid_19",11.828373,0.6133904
"For people not panicking right now, why the fuck arent you? What supreme knowledge do you possess that others do not?",10.914411,0.056710962
"I am happy to report that after all the Coronavirus protocols put in effect yesterday in Utah created a buying frenzy at the grocery store, life sustaining products were still available today. #Covid_19 #Priorities #survival #amwriting https://t.co/qxRTALUUaG",11.520266,-0.19342032
People! I do ? not ? care ? what the stock market is doing. I want to know when the tests are coming. I want to know when we can return to normal life. I want to know where I'm getting food next week. Stop telling me about the @#$&amp;* stock market. #Covid_19,9.956488,0.7570361
"We arent supposed to be gathering in large groups, yet there are a 1000 people in the grocery store hoarding food. #Covid_19",12.5487995,0.6171222
"Friday the 13th. #Covid_19 panic. If you have nothing to do outside, J-UST STAY AT HOME. Filipinos who don't hoard alcohol, face masks and sells them at exorbitant prices, Mag JAKOL. Kudos to Metro Manila, Batangas, Cebu City, Mandaue City for suspending classes. https://t.co/2E6STuMswh",11.41157,0.20262307
"Anyone else scared of #coronavirus causing worldwide food shortages and basic supply shortages because production is halted? Short term hoarding isn't going to protect long term demand. I'm afraid of what will happen to us as a society and how we'll recover.
#FridayThoughts",10.050055,0.47137228
"Thread on people showing #solidarity with one another in the #coronavirus crisis. Saw it yesterday at supermarket: some items were running out, but everyone was in good spirits, joking with each other (and with ourselves) about ""calm panic"" shopping, helping others reach things.",11.2254715,-0.06729017
"Pretty sure I'm single handedly financing Poland.

Panic buying has led me to the World Foods section of the supermarket and I've just ransacked it.

#Covid_19",11.083749,-0.2130044
"Why does every supermarket look like Tottenham Hotspurs trophy cabinet.... here all week, also if I stay at home due to #COVID_19 Ill be here longer https://t.co/HjaLUBFH0x",11.944972,-0.54599136
The media in USA  need a stop with lies about #Covid_19  #CoronavirusPandemic  they within the next 24  hours half stores in USA will have no stock of food and water and supples tell sometime next week. Buch TV stations are reported this. Just stop it,11.240187,0.9001745
"STOP attacking food store employees, it's NOT our fault yall are being selfish &amp; raiding food at the same time. We keep getting stock each day there's no need to raid but mostly STOP being fcking dcks to employees who can't do anything about this or ur behaviour!!! #coronavirus",9.677077,1.0313165
Just spent 1 hour 2 check out of grocery store and all schools  closed in the county lots of businesses closed Thank U  #Covid_19,12.018974,1.5829108
"This is what selfish greedy people's homes look like.
#Covid_19 #panicbuying 
Here is all the food you need but can't find anymore. https://t.co/praW6PDeHN",10.298673,0.3269032
#panickbuying #Covid_19 for all those buying everything out to sell at inflated prices youre no hustler youre a piece of shit.,11.209755,0.12227129
"Have you done with your supermarket issues? Buy whatever you want, then pardon me, I also would like to buy something if you let me. How many packages and why? When does this crazy behavior stop? 
#Norway #Oslo #COVID #coronavirusnorge #coronavirus #CoronaOutbreak #Covid_19",12.155182,-0.6508113
This #Covid_19 is scary and confusing. Schools are closing in my area now. Grocery store shelves are empty. Not sure what I should do so just staying in and hoping I dont run out of #toiletpaper #CoronavirusPandemic,11.78331,1.2979823
2/ I couldn't even hold a basket in the grocery store without my arm muscles burning. I refused to cook for my family and kept my distance. I think #Covid_19 has been in the US for a long time disguised as the flu. What a well designed disease! #coronavirus,11.891856,0.7111314
Every supermarket right now #CoronavirusPandemic #Covid_19 https://t.co/z9ILi3YyXP,12.485341,-0.6061019
"Well, everyone at the grocery store I work at is anticipating a shit storm because of all the news of COVID-19. Highlights of the morning banter include ""We are fucked"", ""shit's getting crazy"". More at 8.
#coronavirus #Covid_19",11.846361,0.4002653
"The last time I saw a supermarket this empty was in #Gaza (and it wasnt because of the #Coronavirus) 

Maybe Americans will now be able to relate to what life under a blockade is like when you cant find some of the most basic necessities for you family https://t.co/rqoSXLIayG",10.206532,0.85729265
"went to the supermarket after a week locked in my apartment and what I see is kids playing in parks and people jogging... maybe it's not very clear... VE NE DOVETE STA A CASA, 'CCI VOSTRA
#Covid_19 #coronarvirusitalia",12.367789,0.039958723
"Tweet circulated last night about an elderly couple sitting outside a grocery store, too fearful of CV to go in. It is different &amp; far more risky over about 65. Ask someone like that if they need a grocery run, or help with a grocery pickup account 
#CoronaVirus #news",12.443079,1.6951076
Much of the alcohol in my local supermarket is also now gone. Along with the meat. Which leads me to think that the British public is planning to combat #Covid_19 by having BBQs and getting pissed in their garden. #CoronaOutbreak,11.8326845,-0.30926988
"Panic begets panic. Let's be sure we check up on each other as well... after all, we are neighbors. #covid_19 #coronavirus #toiletpaper #food #panic #STAYSAFE https://t.co/cTsyy92R4V",11.148078,0.31497526
"After visiting the grocery store, Im convinced that all of the Extreme Couponers and Hoarders are sitting home laughing at us. #Covid_19",12.552214,-0.40064153
To all the people clearing out the shelves in the supermarket I hope you can truly afford all that stuff you are buying ??. Be sensible and make sure your bank account can survive after #Covid_19 is over!,10.969092,0.03172564
Seriously was not concerned until I went to the grocery store.....so much for staying calm. #CoronavirusPandemic #Covid_19 https://t.co/E38viDg7X0,11.685849,0.40195456
"You know shits gone crazy and people are stocking up when you run out of potatoes in a supermarket. 

And you know Indians have joined the party when an indian store runs out of Maggi! 

#Covid_19",10.297232,0.34086832
"I went to the grocery store, panicked and bought fresh watermelon. #Covid_19",12.65245,-0.5846686
"Don't walk into a supermarket, buy over 100 rolls of tissue paper, 60 packets of maize flour, dozens of long life milk and all hand sanitizers. It's like it's you who only exist. Be considerate.
#coronavirusinKenya
#Covid_19",10.744741,1.1784282
"When you're told to avoid large gatherings it's an interesting strategy to mob the grocery store en masse. I'd face palm but I'm not allowed to touch my face.

#Covid_19 https://t.co/nAf75aOeCA",12.593955,0.66851056
"The only thing #45 accomplished yesterday with that speech was to instill panic. Todays trip to the grocery store was ridiculous. Everything, including TP, was gone! #Covid_19 #thisisnotarmageddon #ToiletPaperEmergency",11.543454,0.1268822
Experienced hoarding like I have never seen before this morning at the #Embrun grocery store.  Most shoppers were good but these two were off the charts.  The lady on the left eventually filled her cart with pasta sauce.  Neither would let people pass.  #panicbuying #Covid_19 https://t.co/hQB5tpnc6g,10.370482,-0.4397359
"@CDCgov @SamanthaBahna Does the government understand that unless they stop EVERYONE from going to work 2-3 weeks and limit the amount of people in a grocery store at one time, they will never stop the spread of #Covid_19.  Seems common sense.  Just cance",12.410145,1.0431184
"Cmon, guys. Were backed up half way down the damn aisle in the grocery store at 10PM! ON A WEEK DAY! We dont need to hoard months worth of groceries.. seriously. #coronapocalypse #CoronavirusOutbreak #Covid_19 https://t.co/l71gJNM5e6",12.637161,-0.0111966655
Canadians are stocking up to take extra care of themselves &amp; those around them during Covid19. Some wonder if you can get it from food? The answer is no. Read more about that &amp; how to prepare to stay home without panic buying. #COVID19 #panicbuying https://t.co/zhZNP0ZmPD,9.925634,-0.30859226
"Its always good to be prepared! Make sure you have what you need if you become ill. Stock up on items like:

?Non-perishable food items
?Personal hygiene items
?Daily personal medications
?Pet supplies

??What to do if you become sick: https://t.co/znoXt1Itf5 #COVID19 https://t.co/MEqB9fXeLs",9.971937,0.9596058
"Had to take a high dose #CBD capsule today due to having to go to the supermarket today. Crazy lines, empty shelves. Need to reduce this #anxiety and get some #sleep. #THC #edible tonight. ? #Covid_19 #CoronavirusPandemic https://t.co/w1fRAaHDeU",11.383084,0.507392
"Things are getting real crazy right now. Toilet paper is nowhere to be seen. Lines are wrapping around the entire grocery store. Schools are canceling. Our federal government is doing a horrible job of containing #Covid_19.
Everyone is panicking.",11.1567745,0.031181337
"There needs to be a #study of items people don't want &amp; leave on #supermarket shelves during #crisis #hoarding #panic. Says a lot about people's #priorities, #pricing #psychology, and #branding. #Covid_19 #COVID19 #Brands #essentials #preppers",10.784004,-0.389732
"When I watch a nature documentary and see buffalo panicking in a stampede I want to scream at the television, just work together and youll all be ok.

Then I went to the supermarket last night and I realized

I am the buffalo. 

#Covid_19 #pandemic #panicbuying",11.439189,-0.024805762
"When someone is uncertain about a situation, he/she begins to worry and look at others' behavior. This is how #panic usually starts. It leads to shortages, prices scourging... Hand sanitizer and toilet paper's shortage in some supermarkets is an example. #Covid_19 #panicbuying",10.846614,-0.026522059
"Small town advantages - local grocery store isn't out of anything. Didn't need TP, stocked up on ice cream and @GuinnessUS. (Priorities.) I'm now fully... um, well, I have enough ice cream, at least. Will probably need to restock the Guinness.

[Not #panicbuying for #Covid_19.]",9.709278,-0.09395491
In times we waste food not being able to consume it all... The panic is still on. Seriously?! #Luxembourg #Covid_19 https://t.co/aZx18RmfEQ,10.417864,0.17416029
What every customer at the grocery store thinks is gonna happen within the next few days..... #Thedivision #Covid_19 #coronavirus #CoronavirusPandemic #tomclancy https://t.co/MYk1rp1mbr,12.648741,0.019555848
"A message to share before you rush to the grocery store - please help your parents, grandparents, and all of our elderly citizens #coronavirus #CoronaOutbreak #CoronavirusPandemic #coronavirususa #COVID19 #Covid_19 https://t.co/EGALkm0QEJ",12.4705925,1.5816902
"Panic buying finally hit my local grocery store, and I learned those around me stockpile tp AND fresh vegetables.  #Covid_19",10.58604,-0.34806287
"In light of the COVID-19 threat and increased demand for the Portsmouth Health Department,  all Face-to-Face Food Handler Classes will be suspended until further notice. Online instruction options are encouraged and available at https://t.co/g9AbmnfMrH. https://t.co/5DKCVfb3bS",11.844303,1.8401034
"Im trying not to freak out, but being in the high risk of Covid 19 complications/death is starting to scare me.   For now Im only making vital trips out (grocery store, pharmacy), &amp; trying to stay 6 feet away from people, but as the pandemic gets worse....idk.  

#Covid_19",11.587967,0.9904631
"Spent almost $400 at the grocery store today.
Mostly junk food.
If we get quarantined, I will just get fat
#CoronavirusUSA #Covid_19 #Quarantined",10.142115,1.0743219
"PANIC BUYING
I feel the need to express my opinion.
STOP THINK PURCHASE.
There Are No Shortages Of Food In Ireland.
People Stockpiling Food? Why ? No Need Please Think!!!
#CoronavirusPandemic  #Coronavirusireland  #Covid_19  #COVID19  #COVID2019 #panicbuying  #panicbuyers",10.202217,-0.23349455
"More than 250 people stuck in the line up at the grocery store, but events over 250+ banned? #Covid_19 #CoronaVirus https://t.co/XZHhqlKAau",12.5044155,0.7621737
"? Shortage alert ?
Stopped by the grocery store tonight and the shelves were cleared of ranch dressing. Obviously #Covid_19 panic has hit #Iowa. 
#CoronaOutbreak #CoronavirusPandemic #CoronaVirusUpdate",11.822055,0.13797812
Lucky to have a supermarket and liquor store with in walking distance these days and to not be living in 800 square feet anymore. Thanks @jmuncey @reedash #Covid_19 #SocialDistancing,12.675842,0.21148849
"At the grocery store,  and it's damn near empty. I've never seen it like this, even when snow/ice is expected.  
People are literally panicking. 
Silver lining, gas prices are down ?
#CoronavirusPandemic 
#Covid_19 
#CalmTFDownYall",12.570444,-0.17732331
"Im at the grocery store just trying to buy some regular stuff (veggies, beans, eggs...) and its way overcrowded with preppers loading up on soda, cereal, chips. When they survive the #Covid_19 scare theyll be sick with type 2 diabetes.",9.768456,-0.21583347
"READERS &gt; ??A very educational thread involving industry-leading thought leaders and docs re. Coronavirus disease (#COVID2019).

We're currently experiencing mild social hysteriaincluding hoarding + runs on consumer products. 

Distinguishing reality from hysteria is important. https://t.co/jq80g94Yb6",10.115994,0.544978
Seeing all these grocery store stories answers one question: How do Americans handle a crisis in 2020? Like assholes. #Covid_19,11.978534,0.06034966
"Show me where the eggs are. That's all I need for today. 
?
And this is just from a small grocery store near by. 

#CoronavirusPandemic 
#Covid_19 
#panicbuying https://t.co/pQwvU7l0iu",11.241664,-0.3149197
"Score card update:  US #Covid_19 deaths = 40, Food poisoning = 3000. Thus far, no hysterical food poisoning panic is anticipated.  
https://t.co/ZeC5So88wV",10.868978,0.72971785
"For those stockpiling in Australia, the same thing was happening in Singapore 6 weeks ago. Now as everyone realises the world is not going to end, alas....supermarket shelves are back to normal. Keep calm, dont mix in large crowds, and carry on #Covid_19 https://t.co/38lvgwDq2z",11.327229,-0.6191761
Everyone stock up on food! #coronapocalypse #CoronaOutbreak #ohiocoronavirus #Covid_19 #CoronaVirusMichigan #COVID19 #FridayFeeling #FridayThoughts #selfisolating #coronavirusinKenya #share #dm #retweet,9.923594,0.572159
"We bought just enough essentials to survive for 2 weeks.
That is normal behaviour.  The idiots that are acting like rabid animals buying everything they can so they can hoard it or resell it at insane prices are horrible people.  Smh.
#Covid_19 #coronapocalypse",9.703611,-0.35226113
"#Covid_19 isn't the bubonic plague. People need to really calm down and stop panic buying. There will be food shortages and then these people will moan that there is no food at the shop, I'm like, well you're responsible for that so suck it up.",10.967084,0.24601927
"Grocery store in #Hamilton out of stock of rice, beans, pasta, bread, but fully stocked in Asian noodles... the hysteria is real here in #Canada too  #COVID2019 #panicbuying",10.949642,-0.28831044
"My kids + husband laughed at me the last few weeks as I started to stock food, medicine and cleaning supplies. He just ran to the grocery for a treat. This is what he shared. Our schools are open &amp; our state is doing nothing. #Werescrewed. #CoronaOutbreak #Covid_19 #COVID19 https://t.co/r1ijBjJHH6",12.101325,-0.4263626
"Some people are panic buying, Im panic planning.

I just took full inventory of all the food in the fridge, freezer &amp; pantry. Now Im meal planning breakfast, lunch &amp; dinner for our family of 4 for the next two weeks.

Just ask me what were eating 8 days from now! #Covid_19 https://t.co/gS23FdqhR1",9.938868,-0.23800872
"Seeing the empty shelves in the local grocery store and comparing them to other, seemingly untouched, shelves of what could be categorized as junk made me realize how a public health crisis like #Covid_19 can fundamentally change habits and behaviors.",11.115126,-0.65237355
"#shortages at the local supermarket #hoarding #coronavirus #Covid_19 #TrumpVirus  bleach,rice,paper goods https://t.co/StlyA2WjjL",10.79647,-0.646775
"To all who read this - take care we are in unprecedented times with #CoronaOutbreak #Coronavirus My heart goes out to those suffering &amp; their loved ones, the people who cant stock up on food and those alone. Lets stay in touch on social media. best wishes??",11.994481,1.3961799
"This would be a good time to stock the house with food items, water and other essentials. Have cash too. The World is not ready. #CoronaVirusUpdate #Covid_19",9.876383,1.4425949
"Social isolation. Economic failure. Whether virus or cover up, damage has been done. A media driven fear of unexpected outcome due to #Covid_19. Pics from grocery store, liege, #BelgiumLockdown. Difficult time for expatriates. @BelgiumPM @sudhirchaudhary https://t.co/0hcXGyPoyF",11.640651,1.0902754
This is really scary. Waking up and immediately checking the news - wondering what the latest numbers are. What a time to be alive. Yesterday there was a line of people wrapped around my regular grocery store. Im so so scared - esp working in healthcare. #Covid_19,11.770948,0.5897821
PANIC in my home town of Buffalo! A run on paper towels and toilet paper at Tops Supermarket on Elmwoid and Kenmore! #Covid_19 #coronavirus https://t.co/gl5d6jAWXH,11.58438,-0.1779939
What efforts are being carried out for disadvantaged communities for the quarantine I am sure many families can t stock pile food and medications for 2 or 4 weeks Who Is doing what Put the info below so we can help each other Thanks,10.052386,1.7306544
I cannot decide if I am the smartest person in the grocery store or the dumbest. #panicshoppers #Covid_19,12.191051,-0.33745182
"The best thing you can do right now is spread compassion. Everyone is stressed and anxious, so make an effort to say something nice to a  grocery store clerk, reach out to your friends online, compliment a stranger's outfit, etc.

That, and wash your fucking hands. #Covid_19",11.121226,1.1564713
"I went and bought a bunch of food today, not because Im worried about #Covid_19 but because Im a healthcare worker who will be going to work and I need lunches and people are going crazy. Seems like the only two responses are make jokes and panic. Neither is correct.",10.980408,0.27974764
